InchIKey,smiles,solubility
JOWKQUOOCIUAMD-UHFFFAOYSA-N,CC(C)(C)CC(=O)N1CCC(N2N=CC3=C(OC4=CC=C(S(C)(=O)=O)C=C4)N=CN=C23)CC1,-4.928
RXZULUQRGUAOLG-OCDBVANQSA-N,O=C(O)CC/C=C\C/C=C\C[C@@H](O)/C=C/C=C/C=C\[C@@H](O)C/C=C\CCO,-3.607
NXXVJKXSPBXVLO-UHFFFAOYSA-N,CN(CC1=CC=C2C=NNC2=C1)C(=O)CCC1=CC=CC(C2=NC3=C(N)N=CN=C3N2)=C1,-5.569
MVQYAJKJFLZDIV-UHFFFAOYSA-N,CC1(C)CC(CCN(CC2=CC=CC=C2)C(=O)C2=CC=CO2)(C2=CC=CC=C2)CCO1,-5.277
KFKWUTRXPAZYNN-UHFFFAOYSA-N,COC1=CC=CC=C1NC(=O)CN1C(=O)C2(OCCCO2)C2=CC=CC=C12,-4.107
DDQLILOXSNJTQV-UHFFFAOYSA-M,CCCCCCOC1=C(OC)C=C(C(=O)OC2=CC=CC=C2CC[N+](C)(C)C)C=C1OC.[I-],-1.633
NMDBMKMFARAOPP-ATANMQQVSA-N,CC[C@]1(C(=O)O)CC[C@H](C(=O)N2CC[C@](C3=CC=C(C(F)(C(F)(F)F)C(F)(F)F)C=C3)(S(=O)(=O)C3=CC=C(F)C=C3)C2)CC1,-6.925
RBFHCAHIEQNMRT-UHFFFAOYSA-N,O=C1NC2=CC=CC=C2N1CCCCN1CCN(C2=CC=CC=C2)CC1,-3.405
RGIOVRFPHGJDBR-UHFFFAOYSA-M,CCCC[N+](C)(C)CC1=CC2=C3C(=CC=C2)C=CC=C3C1=O.[Cl-],-0.903
UGKOGWUDRSXQOZ-MJTSIZKDSA-N,C=C1C(=O)OC[C@H]1C(C1=CC(OC)=C(O)C(OC)=C1)C1=CC(OC)=C2C(=C1)OCO2,-5.269
ZQYHBNRTJLLJDT-FTJBHMTQSA-N,CCOC(=O)[C@H](CC1=CC=C2C=CC=CC2=C1)NC(=O)[C@@H](CC1=CNC2=CC=CC=C12)NC(=O)C(C)(C)N,-4.848
CCBFOQGVIFFPHI-UHFFFAOYSA-N,N#CC1=CC=C2NC=C(CCCCN3CCN(C4=CC=CC5=NC6=C(C(N)=C45)CCC6)CC3)C2=C1,-5.869
NUEGVXRTDJLNEE-UHFFFAOYSA-N,CN(C)CCCCOC(=O)NC1=CC=C(CN2N=C(C3=CC=CC=C3C(F)(F)F)C3=CC=CC=C3C2=O)C=C1,-6.744
LONYNNVHDVPQNH-VEILYXNESA-N,COC1=CC=C(C(=O)N/C(=C\C2=CC=CC3=CC=CC=C23)C(=O)NCCC2=CNC3=CC=CC=C23)C=C1OC,-7.225
SCUGGJJXJHUTKH-UHFFFAOYSA-N,COC1=CC(NC2=NC=C(C3=CC=CC=C3N(C)C(=O)CN3CCOCC3)O2)=CC=C1C1=COC=N1,-4.078
BHGQPVMWEFIEAF-UHFFFAOYSA-N,CC(C)C(NS(=O)(=O)C1=CC=C2C(=C1)OC(=O)N2C)C(=O)NCCC1=CC=CC=C1,-3.827
LOJSURQQIVTLNL-UHFFFAOYSA-N,CC1=CC=C(C2=NC(CN(CC3=C(C)N(C)N=C3C)C(C)C)=C(C)O2)O1,-3.742
IRMLAZVFEBKCLD-YTYFACEESA-N,O=C(C1CCCCC1)N1CCN2C(=O)N([C@H]3C[C@@H]3C3=CC=CC=C3)C(=O)C2C1,-3.823
DGXWEWDXKSUMLN-UHFFFAOYSA-N,O=C1C2=CC=C([N+](=O)[O-])C=C2N=CN1CC1=CC=CC=C1C(F)(F)F,-5.35
WUILLEJRRYSPRZ-CTHHTMFSSA-N,N=C(N)N[C@@H]1CC2=CC=CC=C2[C@H]1NC(=O)C(=O)NC1=CC=C(Cl)C(F)=C1.O=CO,-3.864
RGJOEKWQDUBAIZ-DRCCLKDXSA-N,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](N2C=NC3=C(N)N=CN=C23)[C@H](O)[C@@H]1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS,-1.613
KHEVEQJKEGRYGK-QXONTCKQSA-N,COCCN1C(=O)C2(N=C1N)C1=CC(CCC(C)C)=CC=C1C[C@]21CC[C@@H](OC)CC1,-5.305
FDGHNDMFQXREFC-UHFFFAOYSA-N,CC(C)(C)C1=CC=C(C2=CN(C(CN3CCSCC3)C3=CC=C4SC5=CC=CC=C5C4=C3)N=N2)C=C1,-6.977
XAKFGUJDOOSGLA-ZRDIBKRKSA-N,OC1=C(/C=C2\C=NC3=CC=CC=C23)SC(NC2=CC=CC=C2)=N1,-5.98
NBPXVOSSMHRDJZ-UHFFFAOYSA-N,CC1=C(C2=CC=C(O)C(O)=C2)C(=O)OC2=CC=C(Cl)C=C12,-5.247
SUYXKWWKUKREST-HZUVFDMRSA-N,CC1=CC=C(/C=N/NC(=O)CN2N=C(/N=C/C3=CC=C(C)C=C3)C3=CC=C(C(F)(F)F)N=C23)C=C1,-8.001
VRFLASTXVGXXTO-UHFFFAOYSA-N,CC1=NN(C2=CC=C(NC3=CC(C4=NN(C)C=C4C)=CC=N3)C=C2)C(C)=N1,-5.169
CVFPVTDPQORHEL-UHFFFAOYSA-N,Cl.OC(CNC1CCCCCC1)C1=CC=C(Cl)C(Cl)=C1,-2.71
XDOKHHIHQWUBSF-UHFFFAOYSA-N,CCCNC(=O)COC(=O)C1=CC(C)=NC2=CC=CC=C12,-3.653
AZNFEKMBPZVEHH-UHFFFAOYSA-N,CCC1(CC)CC1C(=O)NCC(=O)N1CCN(CC2=CC(Cl)=CC=C2N)CC1,-2.949
FEOYUCWLDPEHMW-UHFFFAOYSA-N,CC(C)C1=CC=C(C(=O)N2CCCC(C3=CC(C(=O)NC4=CC=C5C(=C4)OCO5)=NO3)C2)C=C1,-6.017
CHTQGTQAWFRXST-OVCLIPMQSA-N,CCOC(=O)CN1N=C(C)N(/N=C/C2=CC=NC=C2)C1=O,-2.476
PISGEVPDOXRNAQ-SLJXHRAUSA-N,C=C[C@]1(C)C[C@@H](OC(=O)CSC2=CC=CC=C2NC(=O)CN2CCN(C3=CC=CC=C3)CC2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@@H]23)[C@@H](C)[C@@H]1O,-6.256
GQFHYZBKRJHYAC-UHFFFAOYSA-N,CCCC1=NNC(C2CN(CCCS(C)(=O)=O)CCO2)=N1,-2.114
IAVNJUYGRPZKCF-FTBISJDPSA-N,Cl.O=C(NC1=CC=C(CCNC[C@H](O)COC2=CC=CC=C2)C=C1)C1=CC=CC=C1,-3.736
KMELZRUXHYVFBM-UHFFFAOYSA-N,CCN(CC(=O)NCC1=CC=C(F)C=C1)C(=O)C(C)OC1=CC=CC(Cl)=C1,-4.414
HBVXRUIPTGRFDT-PLCAQUOPSA-N,CS(=O)(=O)N1C[C@@H]2CCCC[C@H](NC(=O)C3=CC=CC=C3)C(=O)N2[C@H](C(=O)N[C@H]2CC(=O)OC2O)C1,-2.995
YIIMDPFPUHZTTA-VQTJNVASSA-N,CC(=O)OC[C@@H]1CN(CC2=CC=CC=C2)C[C@H](N2C=NC3=C(N4CCCC4)N=CN=C23)O1,-2.987
IMQLMEGDRFUMLA-UHFFFAOYSA-N,CC1=CC=CC=C1C1=CN2C(=C1)C(NC1=CC=NC=C1)=NC=N2,-4.868
ZZCGYYMWYHEEBE-UHFFFAOYSA-N,CC1=NC(N)=NC=C1CNC(=O)CN1C(C)=CC=C(NS(=O)(=O)CC2=CC=CC=C2)C1=O,-4.594
BUDXDTRWVOLBAH-UHFFFAOYSA-N,CNC1=CC=C(CNCC2=CC=CC(C3=CC=C(C4=NC5=CC=CC=C5N4)S3)=C2)C=C1,-6.325
MGGVELXUGLBXKY-BWAHOGKJSA-N,CN(C)C1=CC=C(/C=C(\NC(=O)C2=CC=CC=C2)C(=O)NC2=CC=CC(C(=O)NCCCO)=C2)C=C1,-4.604
WOWNOIWGVRNZFD-UHFFFAOYSA-N,CC1CC(OCC(O)CN2CCN(CC3=CC=CC=C3)CC2)CC(C)(C)C1.Cl,-2.269
GUVLEBBZKMQLIY-UHFFFAOYSA-N,C1=CC=C(N2C=C3C=NC4=CC=CC=C4C3=N2)C=C1,-4.471
QAOHORSYOWQUDA-UHFFFAOYSA-N,CC1=CC(NC(=O)CN2C=C(C3=CC=C(Cl)C=C3)N=N2)=NO1,-4.439
CCUVHKGWZHIHRZ-UHFFFAOYSA-N,O=C(CON1N=NC2=CC=C(C(F)(F)F)C=C12)NC1=C(Cl)C=CC=C1Cl,-7.123
DPDWNGMHHFIEDB-ONEGZZNKSA-N,C/C=C/C(=O)OCC(=O)NC1=NC2=CC=C(C)C=C2S1,-4.183
WJILKEGNHFTPCY-UHFFFAOYSA-N,O=S(=O)(C1=CC=CN=C1Cl)N(CC1=CC=C(F)C(C(F)(F)F)=C1)C1=C(Br)C2=CC=CC=C2S1,-7.99
HDONVKMMRZKRCC-UHFFFAOYSA-N,O=C(NC1=NNC2=NC(C3=CC=CO3)=C(Br)C=C12)C1CCN(CC2=CC=CC=C2)C1,-5.322
JVLBPIPGETUEET-GAAHOAFPSA-O,C[N+]1(CC2CC2)CC[C@]23C4=C5C=CC(O)=C4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,-2.258
VBCRJDNMBJIINH-WUXNSVGLSA-N,CCC(=O)OC(OP(=O)(OC(OC(=O)CC)C(C)C)C(CCC/C=C(\C)CC/C=C(\C)CCC=C(C)C)S(=O)(=O)O)C(C)C,-5.675
BNCPMPMXSHXOQK-UHFFFAOYSA-N,NC1=NC(O)=C(N=O)C(NCCCOC2=CC=C([N+](=O)[O-])C=C2)=N1,-4.203
WZBRZPMFTHHQQX-IGMJJTELSA-N,CCN(C[C@H]1N[C@@](C)(C(=O)OC)[C@H]2C(=O)N(C)C(=O)[C@@H]12)C(=O)NC1=CC=C(F)C=C1,-3.017
CXVQTAXBJPZJHU-UHFFFAOYSA-N,O=C(NCCC1CN(CC2=CNC=N2)CCO1)C1=CC=CC=C1O,-1.781
BQQUXECVVCRHDK-UHFFFAOYSA-N,CC1=CC=C(S(=O)(=O)N2N=C(C(F)(F)F)CC2C2=CC=C3C(=C2)OCO3)C=C1,-5.572
WPQIUQXWDUZDBI-UHFFFAOYSA-N,O=C(O)C1=CC=C(NC(=O)C2=CC=C(C(=O)O)C=C2)C=C1,-3.681
PXIIPKRDSWOMFX-UHFFFAOYSA-N,O=C(C1=CC=C(C2=CC=C(O)C([N+](=O)[O-])=C2)C=C1)C(Cl)Cl,-5.079
NBOHLSNSJWULOZ-UHFFFAOYSA-N,O=C(CSC1=NN=C(CCC2=CC=CC=C2)N1C1=CC=C(Cl)C=C1)C1=CC=CC=C1,-7.713
HKTXFVWXZLHUBT-GNVNBFNNSA-N,COC1=CC2=C(C3=C1C(=O)C1=CC(C)=CC=C1O3)[C@@H](OC(=O)C13CCC(C)(C(=O)O1)C3(C)C)[C@@H](OC(=O)C13CCC(C)(C(=O)O1)C3(C)C)C(C)(C)O2,-7.999
DLZIJJOVXGIHAK-UHFFFAOYSA-N,CC1=CC(OCC(C)(C)C(=O)O)=NC=C1C1=CC=C(C2=NC(C(F)(F)F)=CN2)N=C1,-5.348
GFPQRHXCPZSHRH-SOFGYWHQSA-N,COC1=CC2=NC=NC(NC3=CC=C(CC4=CC=CC=N4)C=C3)=C2C=C1NC(=O)/C=C/CN1CCCC1,-5.895
BSFRBDSIZRGQJQ-UHFFFAOYSA-N,CC1=CC(OCC2=NCCO2)=CC=C1Cl,-3.034
DCDJWNFOPNVBIM-FQEVSTJZSA-N,COC1=CC(OC2=CC=C(S(=O)(=O)N3CCSC(C)(C)[C@@H]3C(=O)NO)C=C2)=CC(OC)=C1OC,-4.834
SFBCUCSYEFFAGV-UHFFFAOYSA-N,CC(=O)N1CCC(C2=CC=NC(NC3=CN=CC=N3)=N2)C1,-2.239
HGNMYGRBKGXPFK-JWFWCLOMSA-N,COC(=O)C1[C@@H](C2=CC=C(C3=CC=CC=C3)C=C2)CC2CC[C@H]1N2C,-4.396
YIGLINOPTZCHQC-UHFFFAOYSA-N,CC1=CC=CC(F)=C1OC1=CC=CC(F)=C1OC1CCNCC1,-4.466
MFKGYAQUHJGNCA-UHFFFAOYSA-N,CCCOP(=O)(CC1=CC=C(C2=NC3=CC=CC=C3S2)C=C1)OCCC,-5.575
BHFHRFOGMATRRK-UHFFFAOYSA-N,O=C1C2=CC(O)=CC=C2C=CN1CC1=CC=CC=C1,-3.939
ANWOEKIATLTCTA-UHFFFAOYSA-N,O=C(NC1=NC=C(CC2=CC=CC=C2)S1)C1CCCC1,-4.631
LAWZRWFMAAIMKC-QWAKEFERSA-N,CC1=CC=C(S(=O)(=O)N2CCC(C(=O)N[C@H](C(=O)NCC3CCCO3)C(C)C)CC2)C=C1,-3.139
GACZLMXVTORVRP-UHFFFAOYSA-N,CSC1=CN=C(OCCOC2=NC=NC(NS(=O)(=O)C3=CC=C(C(C)(C)C)C=C3)=C2C2=CC=NC=C2)N=C1,-6.97
MJHMABNIGSEYKN-UHFFFAOYSA-N,O=C(CSC1=NC=CC=C1C(=O)O)C1=CC=CC=C1,-3.311
MSUMZPSOTCJIBZ-UHFFFAOYSA-N,CN(C)CCCOC(=O)CCCN1C2=CC=CC=C2C2=NC3=CC=CC=C3N=C12,-4.399
VOVZEDVHSSTHNO-UHFFFAOYSA-N,COC1=CC=C(C2=COC3=CC(OCCN4CCCC4)=CC=C3C2=O)C=C1,-4.327
NGVUCJQUYYULDY-UHFFFAOYSA-N,O=C(O)C1=CNC2=CC(F)=C(C3=CC=C(C4(O)COC4)C=C3)C(F)=C12,-4.349
QORKFWILWPYIJT-CLOONOSVSA-N,CCOC(=O)[C@@]1(CC2=CC=C(OCC3=CC(C)=NC4=CC=CC=C34)C(F)=C2)C[C@@H]1C(=O)NO,-6.193
ZBPWZFHOPPASBX-IPZCTEOASA-N,COC1=CC=C2NC=C(C(=O)NC/C=C/CN3CCN(C4=CC=CC=C4OC)CC3)C2=C1.O=C(O)C(=O)O,-3.143
XVZRRPTWUCAMMV-UHFFFAOYSA-N,CC1=NC(CN2CC(S(=O)(=O)NC3CCCC3)C2)=NO1,-1.981
JESULJQFGFJISO-UHFFFAOYSA-N,CC1SC(C)(C)C(=O)N1CCCCN1CCN(C2=CN(C3=CC=CC=C3)C3=CC(F)=CC=C23)CC1,-4.863
QBSNBQQWRUSRPH-SNAWJCMRSA-N,CN(C/C=C/C1=CC=C(F)C=C1)CC1=COC2=CC=CC=C12,-4.009
ZLLXFXKKMDXGIZ-ZZTWKDBPSA-N,CC(C)[C@@H](C(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)NCCCC[C@H](NC(=O)[C@@H]1CC2=CC=CC=C2CN1C(=O)[C@H](C(C)C)N(C)C)C(N)=O)N(C)C,-3.526
HPGLTLKBQDAPOP-UHFFFAOYSA-N,CC(C)CN(CC1=CC(Cl)=C2C(=C1)OCCCC2)C(=O)C(C)CNCC1=CC=CC2=C1NC=C2,-5.091
CCACMEAVVKCUJV-UHFFFAOYSA-N,O=C1N=C(N2CCOCC2)OC2=CC=C(C3=CC=CC4=CC=CC=C34)C=C12,-5.717
LSWSVRPZMWEOIY-IADYIPOJSA-N,CCCN(CCC)C(=O)C(OC1=CC(/C=C2\SC(=S)N(CC(=O)O)C2=O)=CC=C1OCCC1=CC=CC=C1)C1=CC=CC=C1,-7.397
MVFGTOOHPKYDMF-UHFFFAOYSA-N,FC(F)(F)C1=CC(OC2=CC=CC=N2)=CC=C1C1=CC=CC2=NC=CN12,-7.035
ZMKPRFLOBXQPQX-UHFFFAOYSA-N,COC1=CC=C2C(=C1OC)N=C(NC1=C(C)C=CC=C1Cl)C1=CN=C(CCCO)N21,-5.5
UIHVCCIRURNIAB-UHFFFAOYSA-N,O=NNC1=CC=C(SSC2=CC=C(NN=O)C=C2)C=C1,-5.56
ZWKAPACSPOCNQE-UHFFFAOYSA-N,COCC1CC2CCC(C1)N2C1=NC(N2CCC(C(N)=O)C2)=NC2=C1C(C1=CC=CC=C1OC)=CS2,-5.824
URGBWOONWGBUDF-UHFFFAOYSA-N,COC1=CC(CN2CCCC(CCC(=O)NCC3=CC=C(C)O3)C2)=CC2=C1OCO2,-3.467
DOMAMGPONYVFBD-UHFFFAOYSA-N,CC1=CSC2=NC(C3=CC=CC=N3)=NC(NC3=CC=C4N=CSC4=C3)=C12.Cl,-6.656
CFNYSLVJMDSAMV-BBUCOZJOSA-N,COC1=C(O[C@@H]2O[C@H](CF)[C@@H](O)[C@H](O)[C@H]2O)C=C2C(=C1OC)C1=CC=C(SC)C(=O)C=C1[C@@H](CNC(C)=O)CC2,-4.314
ZTWFTDPXHKZXGN-UHFFFAOYSA-N,BrC1=CC=CC=C1N1C=C(CN2CCN(C3=NC4=CC=CC=C4C4=CC=CC=C34)CC2)N=N1,-6.174
MQQYVVHTILNTJB-UHFFFAOYSA-N,O=C(CCNS(=O)(=O)C1=CC=CC=C1)NNC(=O)C1=CSC(N2CCOCC2)=N1,-3.759
XVRWCSRQQDADOD-UHFFFAOYSA-N,CC1(C(=O)NC2=CC=CC(OC(F)(F)F)=C2)CC2=C(C3=CC=C(C(N)=O)C=C3)C=CN=C2O1,-6.694
NKFKYIYEPVAHIL-UHFFFAOYSA-N,CCC1=NC(C2CCCN2C(=O)CCN2C=NC=N2)=NO1,-1.848
LOICDZVVRHOLQF-UHFFFAOYSA-N,N#CC1=CC=CC=C1N1CCCN(C(=O)CCC2=CSC=C2)CC1,-4.042
PUODBHNSIZAAAP-UHFFFAOYSA-N,CN(C)S(=O)(=O)C1=CC=C(C(=O)NCCSC2=CC=CC=C2)C=C1,-4.248
CLVMUFNPZQJGKR-UHFFFAOYSA-N,O=C1SC(=CC2=C3C(=NC4=CC=CC=C24)C=CC=C3)C(=O)N1CC1=CC=C(Br)C=C1,-8.001
SDMMTJGBQDTLSJ-SJPCQFCGSA-N,CC(OC1=CC=C(NC(=O)C2=CC=C(N3C[C@H](C)N[C@H](C)C3)C=C2)N=C1)C1=C(Cl)C=NC=C1Cl,-5.623
PNVNVHUZROJLTJ-INIZCTEOSA-N,COC1=CC=C([C@H](CN(C)C)C2(O)CCCCC2)C=C1,-2.37
UDEIJCCUYJHGMJ-UHFFFAOYSA-N,COC1=CC=C(S(=O)(=O)NCCSC2=NN=NN2C2=CC=CC=C2)C=C1OC,-4.515
NSOSGFJJXFKRDG-DSKATIKOSA-N,OC[C@@H]1OC(N2C(S)=NC3=C(O)N=CN=C23)[C@@H](O)[C@H]1O,-1.479
XPYFYVJCMDDGKF-UHFFFAOYSA-N,COC(=O)NCC1=CC=C(C(=O)NC2=CC(C3=CC=CS3)=CC=C2N)C=C1,-5.949
GBBWQFWDULNWTL-FMIVXFBMSA-N,N#C/C(=C\C1=CC=CS1)C(=O)C1=CC=CC=C1,-3.904
REKCCTKBSOCNFL-UHFFFAOYSA-N,COC1=CC=CC(CNC(=O)C2=CC(CNCC3=CC=CC=C3)=CC=C2C2=CC=CC(CNCC3=CC=C(C4=CC=CC=C4)C=C3)=C2)=C1.O=C(O)C(F)(F)F,-6.785
OUQVWKTYBJMMEI-LYCTWNKOSA-N,C[N+](C)(C)C[C@H]1C[C@H]1COC(=O)NC1=CC=C(Cl)C=C1.[I-],-0.896
WDGBMRPLOQQTOB-UHFFFAOYSA-N,CC1=NOC(C)=C1C1=CN=C(N)C(SC2=CC=C(C(=O)NC3=CC=C(Cl)C=C3)C=C2)=N1,-7.405
KPEIMIADJYJKLL-UHFFFAOYSA-N,COCCN(C(=O)C1=CC=C(C2=CC=C([N+](=O)[O-])C=C2)O1)C1=C(N)N(CC(C)C)C(=O)NC1=O,-6.196
ODINSXGBBWONEF-UHFFFAOYSA-N,COC1=CC=C(C2=CSC(NC(=O)C3CC(=O)N(CC4=CC=CO4)C3)=N2)C=C1,-5.194
FMYGVUPLTUXIEH-QBFSEMIESA-N,CC1CC(C)(C)N2C(=O)/C(=C3\SC(=O)NC3=O)C3=C2C1=CC=C3,-4.531
UJYWZXXFPKUKST-UHFFFAOYSA-N,CCOC1=CC=CC(C(=O)NC2=C(C)C=C(Br)C=C2C)=C1,-6.383
KPQLWJWAGXJIST-GTJPDFRWSA-N,COC(=O)[C@](F)([C@@H]1CCC2=C(NC3=CC=C(Cl)C=C23)C1)S(=O)(=O)C1=CC=CC(Cl)=C1,-7.222
OUYKCUYBKAHHDX-UHFFFAOYSA-N,CCC1=CC(C2=CC=C3C(=C2)CCC3=O)=CC=C1OC,-5.796
MDXDJHMIICHKBK-GFTXTJKWSA-N,COC1=CC(C(CC=C(C)C)SC(=O)C2=CC=C(C(F)(F)F)C=C2)=C(OC)C2=C1/C(=N/O)C=C/C2=N\O,-7.439
AVKFJGHNZWYFBR-GQTPQPSSSA-N,CC(C)[C@H](NC(=O)[C@H](CC1=CC=CC=C1)C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)OC(C)(C)C)C(=O)NCC(O)CO,-3.295
ROINLXVKCNAWIS-HTHPJJGESA-N,COC(=O)C(CC1=CC=CC=C1)NC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC[C@@H]3[C@@]4(C)CC5=CN=CN=C5C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,-7.26
VOVCTAUPQUZCCT-UHFFFAOYSA-N,CC1=C(C)N(CC(C)C)C2=NC=NC(NC3=NC=CS3)=C12,-3.94
IEHDJWSAXBGJIP-RYUDHWBXSA-N,CC(C)[C@H](NC(=O)[C@@H](N)CC1=CC=CC=C1)C(=O)O,-1.69
STHXBYBOTUFDBJ-UHFFFAOYSA-N,NC(=O)C1=CC=CC=C1OCCCNCCC1=CN(S(=O)(=O)C2=CC=CC=C2)C2=CC=CC=C12,-4.364
CSJFIKIDEFCFSE-UHFFFAOYSA-N,CCN1C(=O)OC2(CCN(CCCC(=O)OC)CC2)C1=O,-1.332
WTYHHLUYXYYOKH-UHFFFAOYSA-N,O=C(CC1=CC=C(Cl)C=C1)NC1=NC2=CC=CC=C2O1,-5.077
DZVXRWNHDDUKKP-UHFFFAOYSA-N,CCOC1=CC=CC=C1C(=O)NCC(=O)OCC(=O)NCCC1=CC=C(S(N)(=O)=O)C=C1,-3.489
YUSCAAHQWLTSSG-IBGZPJMESA-N,CN(CCCN1C(=O)[C@@H]2CC3=CC=CC=C3CN2C1=O)C1=CC=CC=C1,-4.083
CMARQECGDGAALM-SYPWZQQWSA-N,C[C@]12C=C[C@@]3(CC[C@@H]4[C@@](C)(COC(=O)C(=O)O)CCC[C@@]4(C)[C@@H]3CC1)C2,-5.89
XSCGKIDMJUFUJZ-UHFFFAOYSA-N,COC1=CC=C(C2=NN=C(S)N2C2=CC=C(C)C=C2)C=C1,-5.295
ZKDZHSAMEVMGFN-IZAXUBKRSA-N,NC[C@H]1C[C@@H](C2=NC(C3=CC=CC(OCC4=CC=CC=C4)=C3)=C3C(N)=NC=CN23)C1,-4.962
QUHZPVGXUMNKLN-UHFFFAOYSA-N,COCCOC1=CC=C(C2=NC3=CC=C(OC(F)(F)F)C=C3N2)N=C1,-4.714
BZKKQQPSWQGCMH-UHFFFAOYSA-N,CCOC1=CC=C2NN=C(C3=CC(N4CCN(S(C)(=O)=O)CC4)=NC=N3)C2=C1,-4.188
FQEKYKDBYAXLIL-UHFFFAOYSA-N,O=C1NCCCCC1NS(=O)(=O)C1=CC=CC=C1,-2.342
GDFYISKVYDVGFG-UHFFFAOYSA-N,NS(=O)(=O)C1=CC=C(CNC2=NC=C(C3=CC=NC=C3)C(C3CC3)=N2)C=C1,-3.658
CSBDJXWCRHWQMP-UHFFFAOYSA-N,COC1=CC=C(C2=CC(C3=CC=CN3C)=C(C#N)C(=O)N2C=O)C=C1OC,-4.772
RUWJYZIJCACDAR-UHFFFAOYSA-N,CCC1(N2CCC(C3=CC(C4=CC=C(F)C=C4Cl)=C4C(=C3)N(C3=C(Cl)C=CC=C3Cl)C(=O)NC4)CC2)CC1,-7.603
GITDMVCYTPOEOY-IBGZPJMESA-N,COC1=CC=C([C@@H]2C=CCCN2S(=O)(=O)C2=CC=C(C)C=C2)C=C1,-4.787
YHUDTIVTAMYXRA-UHFFFAOYSA-N,O=C(COC1=CC=C(Br)C=C1)NC1=CC=C(CN2CCOCC2)C=C1,-3.802
CFAJCUCOHAWNJJ-UHFFFAOYSA-N,CNC1=CC(NS(C)(=O)=O)=CC=C1NC1=C2C(=NC3=CC=CC=C13)C=CC(C)=C2,-6.678
JFETVROTFMZCOR-UHFFFAOYSA-N,CCCCCCCCC(C(=O)O)C1CCCCC1,-5.227
VJMVNQZATKXTJV-UHFFFAOYSA-N,C1=COC(C2=NC(CN3CCOC(CN4C=CC=N4)C3)=CS2)=C1,-2.348
CHWVDGYLKPLBES-UHFFFAOYSA-N,COC1=CC=CC=C1C1=CC=C(C(=O)O)O1,-2.919
HYIYBWCTLLQRLQ-NBFOIZRFSA-N,CCN1CC[C@H]2C3=CC(OC(=O)NC)=CC=C3CC12,-2.377
XREHYRWLXAQXTL-UHFFFAOYSA-N,CCCCCCCCCCCNC(=O)OC1=CC(O)=C2C(=O)C(C3=CC=C(OC)C=C3)=COC2=C1,-6.88
AADJNJPMKRFPHI-UHFFFAOYSA-N,N#CC1=C(N)C2=C(C3=CC=CC=C3)C(C3=CC=CC=C3)=NNC2[Se]1,-5.335
XLNVUHRIUOLYPA-KWSAYTQBSA-N,CC1=C/C(=N/CC/N=C2/C=C(C)C3=CC=C(O)C(/N=N/C4=NCCS4)=C3O2)OC2=C(/N=N/C3=NCCS3)C(O)=CC=C12,-8.051
HLQRUSCKAUPCMH-UHFFFAOYSA-N,CCOC(=O)C1(CC2=CC=C(OC)C=C2)CCN(C(=O)C2=CC=CC3=NC=CN=C23)CC1,-4.962
KQHIHMAVKVHVAP-UHFFFAOYSA-N,CCOC(=O)C(C)N1N=C(C2=CC=C(Br)C=C2)C=CC1=O,-4.657
DNCFKDLZZSXXJP-UHFFFAOYSA-N,CSC1=NN(C2=C(Cl)C=C(C(F)(F)F)C=C2Cl)C(N)=C1Br,-5.929
DAQZLXYFNHPPBP-UHFFFAOYSA-N,CCN(CC)C1=CC=C2C=C(C(=O)NC3(C(=O)N(C)N(C)C#N)CCCCC3)C(=O)OC2=C1,-5.093
BYHFCNJOCRSEFD-UHFFFAOYSA-N,C=CCSC1=NN=C(NC(=S)NC2=CC=C(I)C=C2)S1,-6.211
LEPCKTURENVSIR-HMLJSJRSSA-N,CCCSC1=NC(N[C@@H]2C[C@H]2C2=CC=C(F)C(F)=C2)=C2N=NN([C@@H]3C[C@H](OC(=O)C(C)(C)C)[C@@H](O)[C@H]3O)C2=N1,-5.603
NBWSZUBDTQVNLG-RBBKRZOGSA-N,COC1=CC=C([C@@H]2CC3=CC(C(F)(F)F)=CC=C3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)C=C1,-4.907
GINWZNNPOTUXQY-VHXPQNKSSA-N,CC1=CC=C(S(=O)(=O)C2=CC3=CC=CC=C3O/C2=N\C2=CC=C3C(=C2)OCO3)C=C1,-7.07
GCBZZUUQWDUVQZ-UHFFFAOYSA-N,CN(C)C(=O)C1=C(C2=CC=CC=C2)N=NS1,-2.741
CFMUZUVRPWGTOR-UHFFFAOYSA-N,CCCCC1=NN(C2=CC(NC(=O)CC)=CC=C2Cl)C(=O)N1CC1=CC=C(C2=CC=CC=C2S(=O)(=O)NC(=O)C2=CC=CC=C2Cl)C=C1F,-7.926
CESDIODVYNIIPQ-UHFFFAOYSA-N,CN1C=C(C(=O)O)C(=O)C2=CC=C(N3CCN(C4=NC=CS4)CC3)N=C12,-3.304
